sr_no,HostTimestamp,X_mg,Y_mg,Z_mg,X_dps,Y_dps,Z_dps,move_type
30,74130,274.0,-760.0,221.0,5.3,37.9,-5.6,S
31,74160,197.0,-929.0,207.0,12.1,9.5,-2.9,S
32,74220,203.0,-1015.0,259.0,11.2,3.3,-1.4,S
33,74280,82.0,-1035.0,250.0,6.4,-8.8,-3.4,S
34,74309,88.0,-1010.0,210.0,6.4,-8.8,-3.4,S
35,74370,31.0,-999.0,237.0,-2.8,-11.2,4.9,S
36,74430,-38.0,-984.0,219.0,-3.1,-11.8,4.9,S
37,74459,-36.0,-969.0,196.0,-5.0,-5.0,4.6,S
38,74519,-3.0,-962.0,202.0,-0.4,-5.8,3.1,S
39,74579,-29.0,-996.0,203.0,-0.4,2.5,5.7,S
40,74609,-11.0,-1000.0,213.0,0.1,1.1,3.0,S
41,74670,-24.0,-1007.0,222.0,-2.1,1.3,1.2,S
42,74730,13.0,-983.0,237.0,-1.6,5.4,-3.5,S
43,74759,-6.0,-975.0,227.0,-3.0,5.3,0.2,S
44,74820,10.0,-960.0,204.0,-0.5,0.1,0.1,S
45,74880,-20.0,-979.0,236.0,-1.4,0.2,2.6,S
46,74909,-29.0,-994.0,260.0,-0.7,3.0,0.4,S
1,184717,-348.0,211.0,64.0,-23.1,113.1,-60.1,S
2,184777,227.0,190.0,-340.0,27.9,105.8,-83.2,S
3,184839,658.0,43.0,-389.0,65.9,0.6,-127.7,S
4,184867,1502.0,-432.0,-460.0,88.4,26.8,-136.5,S
5,184927,1525.0,-1241.0,93.0,129.8,-3.2,-72.0,S
6,184987,1998.0,-1998.0,813.0,181.4,-84.2,42.2,S
7,185016,935.0,-1998.0,1982.0,51.8,-101.5,183.4,S
8,185077,935.0,-1998.0,1982.0,-26.3,-128.0,197.1,S
9,185138,-1282.0,-898.0,996.0,-86.1,-45.0,203.0,S
10,185167,-1836.0,-804.0,651.0,-91.4,26.7,125.5,S
11,185228,-1247.0,-145.0,656.0,-35.9,58.4,-5.1,S
12,185287,-253.0,425.0,-18.0,-92.1,69.7,-82.2,S
13,185317,803.0,88.0,-562.0,3.9,44.7,-76.0,S
14,185378,312.0,-1018.0,-13.0,49.7,32.5,-0.6,S
15,185438,-4.0,-1520.0,648.0,49.7,-10.5,-7.0,S
16,185467,22.0,-1399.0,582.0,-12.1,-4.2,-6.7,S
17,185528,8.0,-1057.0,216.0,-23.8,-3.2,7.1,S
18,185596,-190.0,-906.0,68.0,-17.1,1.6,20.5,S
19,185616,-345.0,-886.0,46.0,-1.2,3.0,22.5,S
20,185677,-320.0,-936.0,150.0,4.9,3.0,5.5,S
21,185737,-158.0,-975.0,216.0,4.6,-2.6,-3.5,S
22,185767,-69.0,-1009.0,245.0,6.3,0.8,1.0,S
23,185827,-168.0,-1030.0,317.0,3.2,-0.3,4.7,S
24,185887,-167.0,-985.0,208.0,-7.6,-5.1,4.2,S
25,185916,-167.0,-985.0,208.0,-4.0,-2.3,6.8,S
26,185977,-187.0,-963.0,210.0,4.5,-0.9,5.6,S
27,186037,-186.0,-962.0,163.0,2.1,-8.8,6.4,S
28,186069,-225.0,-999.0,249.0,2.9,-1.8,7.6,S
29,186128,-220.0,-983.0,186.0,4.8,-4.9,5.4,S
30,186188,-223.0,-983.0,232.0,1.4,0.6,6.2,S
31,186217,-218.0,-955.0,212.0,1.2,-1.7,2.3,S
32,186277,-215.0,-952.0,205.0,6.9,-0.9,-0.4,S
33,186338,-257.0,-983.0,247.0,8.3,-4.6,-6.0,S
34,186367,-168.0,-1013.0,283.0,2.1,2.1,-6.7,S
35,186428,-148.0,-984.0,243.0,-2.8,-1.0,-5.1,S
36,186488,-156.0,-961.0,216.0,-0.9,0.3,1.0,S
37,186517,-181.0,-952.0,196.0,-0.7,-3.9,3.5,S
38,186578,-199.0,-946.0,185.0,2.1,-3.9,-0.3,S
39,186637,-150.0,-951.0,237.0,21.7,-5.0,-1.8,S
40,186667,-162.0,-996.0,309.0,6.4,-1.8,0.4,S
41,186728,-169.0,-997.0,283.0,-0.9,-3.3,0.6,S
42,186788,-174.0,-980.0,268.0,-0.4,-1.0,1.3,S
1,92460,183.0,-810.0,50.0,36.6,-5.7,10.7,S
2,92520,429.0,-873.0,133.0,53.4,-43.9,38.1,S
3,92580,556.0,-1107.0,121.0,59.9,-36.2,89.5,S
4,92610,-283.0,-1300.0,308.0,42.7,-58.5,185.6,S
5,92670,-669.0,-1449.0,486.0,-7.0,-37.0,83.8,S
6,92730,-959.0,-1338.0,496.0,-41.3,-9.8,41.4,S
7,92760,-1012.0,-1222.0,411.0,-65.6,-2.4,-24.2,S
8,92820,-776.0,-1016.0,454.0,-76.5,60.0,-61.6,S
9,92880,-562.0,-783.0,205.0,-56.0,85.5,-69.8,S
10,92910,-428.0,-647.0,214.0,-27.5,118.9,-38.5,S
11,92970,-444.0,-560.0,62.0,-21.3,91.0,-20.3,S
12,93030,-412.0,-523.0,159.0,-22.9,91.3,-23.4,S
13,93059,-151.0,-435.0,-19.0,-4.7,71.8,-43.7,S
14,93120,-173.0,-489.0,12.0,7.9,79.2,-27.0,S
15,93180,54.0,-555.0,2.0,41.9,65.1,-45.2,S
16,93209,358.0,-612.0,100.0,60.4,48.7,-34.5,S
17,93270,602.0,-695.0,183.0,87.9,18.8,-19.3,S
18,93330,452.0,-831.0,230.0,94.6,-17.2,28.4,S
19,93360,532.0,-927.0,436.0,99.6,-37.1,40.5,S
20,93420,290.0,-1097.0,617.0,67.2,-61.7,69.8,S
21,93480,190.0,-1166.0,589.0,64.6,-67.4,44.7,S
22,93510,-56.0,-1146.0,560.0,21.6,-75.0,45.0,S
23,93570,-149.0,-1193.0,577.0,13.3,-99.5,29.4,S
24,93630,-351.0,-1248.0,545.0,-18.6,-62.0,79.3,S
25,93660,-414.0,-1256.0,563.0,-23.5,-48.7,39.1,S
26,93720,-859.0,-1228.0,677.0,-44.5,-33.2,33.3,S
27,93780,-717.0,-1132.0,672.0,-71.8,-5.3,14.2,S
28,93809,-613.0,-868.0,520.0,-79.4,21.9,-12.2,S
29,93870,-356.0,-629.0,296.0,-63.4,46.2,-54.7,S
30,93930,-247.0,-542.0,224.0,-44.0,48.3,-44.2,S
31,93959,-247.0,-542.0,224.0,-15.1,41.6,-22.7,S
32,94020,77.0,-768.0,144.0,4.3,42.4,-18.0,S
33,94080,99.0,-901.0,315.0,14.2,33.2,-20.1,S
34,94109,176.0,-975.0,235.0,13.4,21.1,-19.8,S
35,94170,140.0,-1017.0,200.0,11.6,4.9,-15.6,S
36,94230,80.0,-1070.0,209.0,11.9,-0.5,-17.7,S
37,94260,17.0,-1063.0,259.0,4.6,-5.5,-1.2,S
38,94320,-21.0,-1043.0,254.0,-2.3,-4.7,2.3,S
39,94380,-44.0,-997.0,246.0,-3.9,-7.7,0.8,S
40,94409,-42.0,-968.0,240.0,-1.6,-6.5,0.8,S
41,94470,-45.0,-954.0,252.0,0.5,-2.3,-0.5,S
42,94530,-20.0,-926.0,210.0,2.2,-5.1,-1.7,S
43,94559,-22.0,-974.0,278.0,0.0,4.5,-0.4,S
44,94620,0.0,-984.0,302.0,0.8,4.4,-4.2,S
45,94680,14.0,-981.0,301.0,1.1,1.0,-3.4,S
46,94709,17.0,-970.0,271.0,-0.9,-2.0,-0.4,S
47,94769,31.0,-966.0,273.0,-1.1,-1.2,-0.4,S
48,94829,0.0,-972.0,287.0,-2.3,-6.2,-0.3,S
49,94859,-12.0,-973.0,286.0,-3.7,0.9,2.5,S
50,94919,-14.0,-965.0,251.0,-2.1,-4.9,0.4,S
51,94980,-21.0,-967.0,248.0,-2.1,-1.0,0.3,S
52,95009,-3.0,-952.0,228.0,0.2,1.4,-1.8,S
53,95069,-6.0,-958.0,271.0,0.0,6.6,-1.2,S
54,95130,36.0,-952.0,253.0,4.7,-0.9,-4.2,S
55,95159,11.0,-973.0,302.0,2.8,3.0,-0.4,S
56,95220,4.0,-980.0,296.0,0.9,-0.4,0.8,S
57,95280,4.0,-976.0,306.0,-1.5,1.8,3.0,S
58,95309,6.0,-948.0,280.0,1.4,-3.0,1.3,S
1,209738,374.0,19.0,-94.0,70.2,86.4,-114.5,S
2,209767,955.0,-532.0,53.0,100.1,39.2,-146.3,S
3,209828,1990.0,-1176.0,-81.0,107.8,-10.2,-96.6,S
4,209888,1865.0,-1759.0,446.0,126.9,-65.1,31.0,S
5,209918,1474.0,-1998.0,1250.0,124.1,-141.8,175.9,S
6,209978,-1249.0,-1925.0,1998.0,-48.1,-119.1,242.6,S
7,210038,-1852.0,-873.0,841.0,-138.0,-60.6,136.9,S
8,210067,-1988.0,-145.0,332.0,-84.1,66.5,68.9,S
9,210128,-1191.0,372.0,44.0,-44.6,27.2,-92.4,S
10,210187,816.0,131.0,-435.0,-6.7,-8.0,-110.2,S
11,210217,358.0,-931.0,101.0,63.4,40.5,4.5,S
12,210277,-282.0,-1500.0,1065.0,52.9,-8.3,-17.2,S
13,210338,-129.0,-1185.0,573.0,-32.6,6.7,-12.8,S
14,210368,-48.0,-861.0,188.0,-32.4,9.3,-1.0,S
15,210428,-211.0,-829.0,118.0,-22.4,6.6,7.0,S
16,210487,-372.0,-876.0,46.0,-4.5,6.0,7.9,S
17,210518,-275.0,-933.0,171.0,0.2,1.7,0.3,S
18,210577,-238.0,-961.0,138.0,-5.3,-0.9,-2.6,S
19,210638,-238.0,-961.0,138.0,0.2,2.8,0.7,S
20,210668,-192.0,-993.0,194.0,0.4,4.0,0.4,S
21,210728,-214.0,-988.0,195.0,0.0,-0.7,-1.6,S
22,210787,-183.0,-974.0,260.0,-4.4,1.8,-0.2,S
23,210818,-207.0,-941.0,203.0,-2.7,1.9,2.6,S
24,210878,-219.0,-962.0,183.0,-1.0,3.5,2.5,S
25,210938,-213.0,-988.0,222.0,-0.1,2.2,0.8,S
26,210967,-189.0,-999.0,180.0,-1.3,-0.8,0.7,S
27,211027,-189.0,-999.0,180.0,-4.2,-2.0,2.7,S
28,211087,-306.0,-975.0,154.0,-3.7,3.1,3.8,S
29,211118,-283.0,-976.0,176.0,-0.5,-2.3,-1.7,S
30,211178,-210.0,-972.0,232.0,-1.8,-1.4,-3.5,S
31,211238,-193.0,-968.0,181.0,-4.0,2.3,-1.9,S
32,211268,-150.0,-956.0,179.0,1.1,-1.9,-1.3,S
33,211329,-182.0,-964.0,182.0,0.8,-0.7,2.8,S
34,211388,-197.0,-985.0,184.0,0.0,-2.1,2.8,S
35,211418,-216.0,-1007.0,214.0,-0.9,0.3,3.5,S
36,211478,-235.0,-996.0,169.0,-4.1,-3.2,1.6,S
37,211538,-251.0,-985.0,188.0,-2.8,-3.7,1.1,S
38,211568,-227.0,-971.0,149.0,-1.8,-1.1,0.5,S
39,211628,-215.0,-966.0,158.0,2.6,-0.7,-0.3,S
40,211688,-214.0,-974.0,176.0,3.7,-5.7,-3.7,S
41,211717,-182.0,-953.0,199.0,3.8,-3.9,0.0,S
42,211782,-193.0,-970.0,191.0,2.7,1.6,1.5,S
43,211837,-209.0,-1001.0,222.0,2.2,2.4,1.8,S
44,211868,-237.0,-998.0,204.0,0.4,3.5,2.1,S
45,211928,-203.0,-997.0,205.0,0.2,1.8,0.3,S
46,211988,-190.0,-975.0,176.0,-0.8,1.1,1.2,S
47,212017,-188.0,-977.0,199.0,0.0,-0.1,1.8,S
48,212078,-196.0,-973.0,187.0,0.6,-0.7,1.7,S
49,212138,-206.0,-980.0,186.0,0.9,0.4,1.6,S
50,212167,-207.0,-977.0,181.0,2.3,-0.1,0.8,S
0,175479,15.0,-998.0,153.0,18.9,-0.6,22.6,S
1,175499,79.0,-1058.0,89.0,12.0,-13.7,29.4,S
2,175560,100.0,-1177.0,231.0,3.7,-34.8,34.0,S
3,175619,71.0,-1163.0,139.0,-11.0,-43.4,25.0,S
4,175649,-96.0,-1195.0,199.0,-22.9,-50.4,29.6,S
5,175710,-267.0,-1156.0,141.0,-24.6,-56.1,35.2,S
6,175769,-595.0,-1240.0,257.0,-40.0,-24.2,44.1,S
7,175799,-604.0,-1105.0,83.0,-46.4,-10.2,29.1,S
8,175859,-651.0,-1074.0,50.0,-29.8,15.6,24.5,S
9,175919,-677.0,-985.0,89.0,-39.7,45.7,10.2,S
10,175949,-644.0,-835.0,-45.0,-42.7,49.3,7.0,S
11,176009,-636.0,-801.0,56.0,-32.5,59.2,3.9,S
12,176069,-531.0,-702.0,-12.0,-21.8,63.0,-26.4,S
13,176099,-460.0,-641.0,-28.0,-12.8,70.3,-12.5,S
14,176159,-304.0,-657.0,-39.0,-0.5,68.6,-25.4,S
15,176219,-154.0,-677.0,-15.0,12.0,89.8,-20.4,S
16,176249,-104.0,-654.0,-116.0,24.3,60.3,-22.9,S
17,176309,-119.0,-684.0,-73.0,38.7,60.9,-11.6,S
18,176369,-83.0,-726.0,77.0,56.7,57.3,-10.3,S
19,176399,141.0,-674.0,40.0,62.5,42.2,-9.1,S
20,176459,213.0,-815.0,94.0,72.8,26.2,-4.1,S
21,176519,202.0,-860.0,125.0,60.2,-2.9,9.1,S
22,176549,119.0,-975.0,182.0,62.0,-11.4,9.3,S
23,176609,155.0,-1063.0,238.0,59.5,-30.8,9.2,S
24,176669,138.0,-1060.0,371.0,51.9,-51.5,19.3,S
25,176699,-95.0,-1190.0,479.0,33.6,-53.7,19.2,S
26,176759,-91.0,-1133.0,404.0,18.8,-49.7,18.3,S
27,176819,-50.0,-1106.0,425.0,14.1,-75.8,6.5,S
28,176849,-73.0,-1073.0,352.0,8.3,-52.7,21.9,S
29,176909,-145.0,-1087.0,431.0,13.4,-65.0,26.0,S
30,176969,-145.0,-1087.0,431.0,-0.9,-51.3,25.2,S
31,176999,-330.0,-1060.0,413.0,-7.8,-40.0,39.1,S
32,177059,-297.0,-1060.0,440.0,-17.4,-38.0,29.6,S
33,177119,-391.0,-1076.0,477.0,-28.2,-28.4,28.4,S
34,177149,-408.0,-1023.0,438.0,-35.6,-15.6,19.0,S
35,177209,-368.0,-923.0,357.0,-37.3,-4.7,7.2,S
36,177269,-297.0,-861.0,340.0,-33.6,2.8,1.8,S
37,177299,-236.0,-794.0,232.0,-33.1,7.4,-0.1,S
38,177360,-204.0,-828.0,250.0,-21.7,6.5,-1.8,S
39,177423,-207.0,-878.0,244.0,-14.7,8.1,-2.7,S
40,177452,-173.0,-904.0,186.0,-8.8,9.9,-4.6,S
41,177509,-164.0,-950.0,197.0,-5.3,9.5,-6.3,S
42,177569,-177.0,-976.0,200.0,-4.9,8.0,-3.9,S
43,177599,-157.0,-981.0,185.0,-4.1,8.1,-4.4,S
44,177659,-129.0,-966.0,188.0,-4.5,9.1,-6.5,S
45,177719,-142.0,-962.0,198.0,-6.0,9.9,-2.8,S
46,177749,-106.0,-964.0,206.0,-4.2,5.6,-3.2,S
47,177809,-135.0,-962.0,195.0,-3.3,5.1,-1.1,S
48,177869,-131.0,-968.0,207.0,-3.7,-0.2,-1.2,S
49,177899,-160.0,-960.0,202.0,-3.0,-1.9,-0.3,S
50,177959,-185.0,-965.0,195.0,-2.2,-0.5,1.3,S
51,178019,-197.0,-985.0,220.0,-0.8,0.4,0.4,S
52,178049,-192.0,-977.0,204.0,-1.7,3.0,-0.4,S
53,178109,-156.0,-967.0,199.0,-1.6,3.9,-2.7,S
54,178169,-137.0,-967.0,200.0,-0.7,5.7,-1.2,S
55,178199,-174.0,-987.0,210.0,-2.1,2.1,-1.5,S
56,178259,-169.0,-973.0,196.0,-2.7,6.5,-3.8,S
57,178319,-174.0,-969.0,200.0,-1.5,7.0,-5.1,S
58,178349,-151.0,-949.0,167.0,0.0,7.0,-5.0,S
59,178409,-169.0,-941.0,181.0,5.6,5.1,-6.0,S
60,178470,-197.0,-917.0,168.0,14.2,2.8,-4.7,S
1,227768,-358.0,-898.0,164.0,-8.8,24.0,-4.3,S
2,227828,-349.0,-899.0,167.0,-1.8,21.7,-10.3,S
3,227887,-303.0,-897.0,151.0,-3.6,20.3,-14.8,S
4,227917,-289.0,-908.0,127.0,-1.0,24.9,-15.1,S
5,227978,-263.0,-921.0,126.0,-0.2,22.9,-18.1,S
6,228039,-222.0,-948.0,131.0,1.0,22.4,-19.3,S
7,228067,-198.0,-963.0,150.0,0.0,21.0,-18.8,S
8,228128,-185.0,-964.0,145.0,-0.5,16.3,-19.7,S
9,228188,-193.0,-957.0,102.0,-1.1,19.3,-17.4,S
10,228217,-183.0,-965.0,90.0,1.1,15.8,-19.3,S
11,228278,-149.0,-970.0,97.0,3.6,13.0,-20.3,S
12,228339,-133.0,-977.0,91.0,5.5,12.3,-21.0,S
13,228367,-132.0,-992.0,140.0,6.0,16.1,-18.2,S
14,228428,-130.0,-993.0,118.0,6.5,12.8,-21.2,S
15,228488,-94.0,-990.0,134.0,6.6,17.0,-21.0,S
16,228517,-68.0,-980.0,99.0,9.9,14.0,-22.8,S
17,228578,-38.0,-973.0,128.0,13.5,9.5,-23.6,S
18,228639,-22.0,-968.0,129.0,14.3,9.3,-21.9,S
19,228667,3.0,-970.0,147.0,19.1,8.7,-21.0,S
20,228728,10.0,-979.0,160.0,18.4,9.3,-18.8,S
21,228788,45.0,-994.0,179.0,23.5,8.3,-18.4,S
22,228817,64.0,-1013.0,252.0,21.9,9.5,-14.8,S
23,228878,65.0,-1016.0,252.0,19.3,7.6,-12.3,S
24,228938,72.0,-1016.0,285.0,18.4,6.2,-9.4,S
25,228968,74.0,-991.0,267.0,17.8,10.1,-6.4,S
26,229028,81.0,-970.0,287.0,17.8,8.9,-3.4,S
27,229088,103.0,-934.0,321.0,18.2,3.9,-2.5,S
28,229118,107.0,-918.0,302.0,19.3,1.8,-0.7,S
29,229178,35.0,-935.0,348.0,20.7,5.3,0.9,S
30,229239,81.0,-955.0,329.0,21.1,1.9,-3.1,S
31,229267,103.0,-975.0,375.0,15.1,3.3,-0.4,S
32,229328,160.0,-949.0,376.0,15.8,-1.1,1.6,S
33,229388,98.0,-947.0,415.0,17.6,1.9,7.9,S
34,229417,35.0,-915.0,438.0,5.7,-2.4,3.5,S
35,229478,106.0,-926.0,331.0,15.6,-3.1,-1.9,S
36,229539,22.0,-928.0,437.0,25.7,1.6,10.6,S
37,229569,22.0,-938.0,469.0,15.8,-5.3,9.5,S
38,229627,57.0,-928.0,461.0,17.3,-3.5,9.0,S
39,229688,88.0,-933.0,503.0,16.7,-5.1,9.5,S
40,229717,56.0,-937.0,535.0,6.2,-8.2,12.4,S
41,229778,82.0,-905.0,508.0,7.0,-10.5,10.4,S
42,229838,87.0,-891.0,466.0,4.2,-18.9,10.1,S
43,229868,51.0,-862.0,421.0,8.6,-15.2,16.8,S
44,229928,27.0,-879.0,479.0,16.5,-12.5,16.1,S
45,229988,8.0,-876.0,530.0,16.4,-14.2,16.1,S
46,230017,28.0,-885.0,528.0,14.5,-13.1,14.3,S
47,230078,3.0,-865.0,574.0,12.8,-17.1,14.9,S
48,230138,-5.0,-877.0,545.0,14.3,-16.6,18.2,S
49,230168,22.0,-873.0,565.0,12.5,-10.7,20.2,S
50,230228,-13.0,-892.0,549.0,11.7,-10.3,22.7,S
51,230289,11.0,-890.0,622.0,10.9,-12.5,24.7,S
52,230317,9.0,-870.0,617.0,1.6,-11.2,29.4,S
53,230378,3.0,-855.0,572.0,-1.0,-17.2,30.9,S
54,230439,-25.0,-835.0,581.0,0.4,-17.0,37.7,S
55,230467,-95.0,-862.0,584.0,-0.9,-14.7,41.3,S
56,230528,-135.0,-879.0,574.0,-4.2,-16.1,38.4,S
57,230588,-140.0,-885.0,597.0,-5.4,-13.5,39.9,S
58,230617,-154.0,-875.0,601.0,-9.3,-10.2,41.9,S
59,230678,-191.0,-881.0,564.0,-13.6,-8.4,42.5,S
60,230739,-212.0,-877.0,534.0,-16.3,-7.7,40.7,S
61,230767,-231.0,-856.0,556.0,-18.2,-13.1,36.4,S
62,230828,-229.0,-838.0,529.0,-17.8,-9.7,36.3,S
63,230888,-272.0,-834.0,537.0,-19.8,-9.3,36.4,S
64,230917,-335.0,-844.0,498.0,-22.8,-4.5,36.1,S
65,230978,-364.0,-864.0,499.0,-19.1,-4.6,29.6,S
66,231039,-347.0,-857.0,509.0,-20.3,0.5,27.6,S
67,231067,-347.0,-857.0,509.0,-20.2,0.2,23.1,S
68,231128,-383.0,-840.0,426.0,-21.7,3.0,21.9,S
69,231188,-383.0,-840.0,426.0,-20.5,-1.5,16.6,S
70,231218,-425.0,-860.0,385.0,-19.4,3.7,16.1,S
71,231278,-434.0,-868.0,399.0,-17.8,4.5,10.9,S
72,231339,-425.0,-884.0,400.0,-18.9,5.7,7.2,S
73,231367,-413.0,-879.0,372.0,-19.6,4.5,4.8,S
74,231428,-414.0,-879.0,353.0,-22.3,6.6,5.2,S
75,231488,-428.0,-871.0,309.0,-22.1,6.7,3.2,S
76,231517,-417.0,-875.0,321.0,-21.0,6.3,-0.7,S
77,231577,-418.0,-868.0,278.0,-21.5,6.9,-2.5,S
78,231639,-418.0,-874.0,267.0,-19.7,5.3,-5.6,S
79,231667,-428.0,-873.0,252.0,-17.5,5.8,-9.3,S
80,231727,-423.0,-885.0,246.0,-16.5,7.4,-12.3,S
81,231788,-423.0,-885.0,246.0,-12.5,8.0,-14.5,S
82,231817,-392.0,-868.0,192.0,-10.6,10.2,-15.4,S
83,231877,-371.0,-887.0,169.0,-7.1,11.0,-19.0,S
84,231939,-259.0,-914.0,173.0,-3.7,7.2,-19.4,S
85,231968,-203.0,-937.0,160.0,-2.8,5.2,-14.0,S
86,232028,-184.0,-969.0,185.0,-2.0,3.9,-4.6,S
87,232088,-242.0,-986.0,183.0,-3.2,2.9,2.5,S
88,232118,-297.0,-967.0,205.0,-5.0,0.0,3.7,S
89,232178,-314.0,-947.0,162.0,-6.4,0.1,3.4,S
90,232239,-330.0,-939.0,149.0,-3.7,-1.1,1.1,S
91,232267,-323.0,-942.0,133.0,-2.8,1.4,1.4,S
92,232328,-313.0,-953.0,135.0,-0.1,1.8,-0.1,S
93,232388,-312.0,-966.0,173.0,0.1,0.7,-0.5,S
94,232418,-281.0,-957.0,161.0,-2.1,-0.9,-0.4,S
95,232479,-282.0,-950.0,173.0,-1.3,0.8,2.3,S
96,232539,-341.0,-949.0,125.0,-2.3,0.0,3.0,S
97,232567,-320.0,-949.0,130.0,0.9,0.6,0.2,S
98,232634,-320.0,-949.0,130.0,1.6,-0.4,-2.4,S
99,232688,-266.0,-966.0,158.0,1.8,-1.0,0.0,S
100,232717,-294.0,-970.0,154.0,1.2,-3.7,-1.3,S
101,232778,-307.0,-974.0,169.0,0.9,-2.3,-0.5,S
102,232839,-282.0,-972.0,174.0,-0.2,-2.5,-1.3,S
103,232867,-282.0,-972.0,174.0,-1.1,-1.9,-0.5,S
104,232928,-269.0,-968.0,163.0,-0.4,-0.6,2.3,S
105,232988,-298.0,-968.0,152.0,0.0,1.8,1.8,S
106,233017,-302.0,-983.0,159.0,2.3,0.6,-0.9,S
1,208619,-88.0,-966.0,-6.0,2.9,-4.9,4.0,S
2,208649,-42.0,-942.0,1.0,6.3,-8.8,2.3,S
3,208709,24.0,-914.0,-1.0,13.4,-17.2,8.6,S
4,208769,109.0,-915.0,13.0,29.4,-23.0,14.4,S
5,208798,176.0,-989.0,114.0,36.9,-23.5,25.4,S
6,208859,218.0,-1049.0,107.0,20.6,-41.7,55.6,S
7,208919,-218.0,-1136.0,193.0,11.7,-57.4,86.7,S
8,208948,-268.0,-1137.0,61.0,-6.9,-47.0,32.3,S
9,209009,-466.0,-1246.0,198.0,-3.3,-30.9,39.2,S
10,209069,-566.0,-1251.0,189.0,-20.6,-18.4,22.6,S
11,209098,-677.0,-1272.0,207.0,-28.9,-4.7,20.7,S
12,209159,-637.0,-1199.0,186.0,-45.0,6.4,3.0,S
13,209219,-432.0,-1133.0,204.0,-51.3,35.2,13.6,S
14,209248,-447.0,-900.0,73.0,-55.8,25.5,-7.5,S
15,209309,-555.0,-755.0,-41.0,-44.5,58.4,16.9,S
16,209369,-840.0,-756.0,0.0,-51.1,43.5,-5.4,S
17,209398,-570.0,-591.0,-65.0,-41.9,77.7,-8.7,S
18,209459,-525.0,-602.0,-11.0,-2.5,70.7,-30.8,S
19,209519,-405.0,-587.0,-85.0,2.1,86.7,-35.1,S
20,209549,-179.0,-539.0,-117.0,18.8,68.5,-25.9,S
21,209609,-56.0,-526.0,-108.0,23.4,75.0,-17.7,S
22,209669,-37.0,-623.0,-56.0,45.4,58.3,-8.2,S
23,209698,36.0,-613.0,-61.0,51.9,39.9,-11.6,S
24,209759,207.0,-648.0,-29.0,80.2,31.0,-11.2,S
25,209819,198.0,-713.0,191.0,95.4,22.6,12.0,S
26,209849,351.0,-877.0,386.0,103.6,-12.5,0.0,S
27,209909,-145.0,-1281.0,720.0,74.4,-11.1,21.0,S
28,209969,277.0,-1187.0,438.0,46.4,-13.5,11.2,S
29,209998,92.0,-1219.0,449.0,26.5,-27.7,35.4,S
30,210059,92.0,-1219.0,449.0,17.9,-36.7,38.8,S
31,210119,-207.0,-1084.0,290.0,-20.0,-53.2,28.6,S
32,210149,-243.0,-1162.0,350.0,-13.3,-58.3,10.8,S
33,210208,-130.0,-1026.0,100.0,-34.5,-53.4,-7.3,S
34,210268,-326.0,-1028.0,81.0,-31.2,-46.9,-25.1,S
35,210298,-398.0,-1144.0,331.0,-15.4,-23.2,-9.5,S
36,210359,-249.0,-1056.0,285.0,-17.0,-17.6,-33.6,S
37,210419,-205.0,-1025.0,241.0,-31.9,-2.9,-3.8,S
38,210448,-265.0,-1092.0,265.0,-29.6,-14.0,-3.7,S
39,210508,-247.0,-1077.0,188.0,-40.2,-5.7,-1.4,S
40,210569,-179.0,-1025.0,197.0,-34.4,-4.6,-1.4,S
41,210598,-208.0,-988.0,148.0,-39.1,9.5,7.6,S
42,210659,-362.0,-985.0,71.0,-38.2,13.0,6.6,S
43,210719,-252.0,-875.0,43.0,-36.1,26.3,-9.8,S
44,210748,-73.0,-833.0,69.0,-18.9,30.1,-4.8,S
45,210809,-32.0,-857.0,6.0,-11.8,16.8,-5.2,S
46,210869,-4.0,-925.0,60.0,-3.7,18.3,2.1,S
47,210898,-33.0,-959.0,12.0,1.6,14.2,-1.0,S
48,210958,-27.0,-1000.0,80.0,4.4,8.1,-1.1,S
49,211033,-45.0,-1021.0,51.0,0.8,2.1,-0.1,S
50,211050,-111.0,-1012.0,12.0,0.0,0.9,-0.4,S
51,211109,-94.0,-1017.0,25.0,-1.4,1.9,-1.3,S
52,211169,-98.0,-1010.0,14.0,-2.6,0.4,1.4,S
53,211198,-116.0,-990.0,36.0,-1.1,-0.8,3.2,S
54,211259,-151.0,-1011.0,32.0,-2.5,-1.4,2.3,S
55,211321,-151.0,-1011.0,32.0,2.5,4.3,1.4,S
56,211348,-120.0,-1000.0,52.0,-1.5,1.8,0.3,S
57,211408,-120.0,-1000.0,52.0,0.9,0.4,-1.4,S
1,248617,-296.0,-916.0,136.0,-9.7,16.6,-10.7,S
2,248678,-284.0,-928.0,113.0,-4.9,14.5,-12.6,S
3,248739,-278.0,-947.0,136.0,-4.7,16.9,-11.4,S
4,248768,-283.0,-950.0,134.0,-3.8,16.5,-10.8,S
5,248828,-279.0,-951.0,115.0,-2.1,18.8,-10.2,S
6,248857,-314.0,-961.0,114.0,-1.1,19.8,-11.2,S
7,248919,-305.0,-950.0,108.0,-0.5,20.8,-15.8,S
8,248978,-241.0,-920.0,84.0,3.4,21.6,-16.9,S
9,249008,-218.0,-897.0,129.0,6.8,24.5,-20.5,S
10,249069,-218.0,-841.0,76.0,9.4,25.0,-26.3,S
11,249129,-151.0,-820.0,39.0,17.1,21.1,-35.4,S
12,249158,-163.0,-871.0,84.0,22.4,17.0,-41.4,S
