sr_no,HostTimestamp,NodeTimestamp,X_mGa,Y_mGa,Z_mGa,X_mg,Y_mg,Z_mg,X_dps,Y (dps),Z_dps,move_type
21,1839602,241746.0,342.0,-181.0,-42.0,-39.0,-813.0,-402.0,-4.6,-5.3,2.6,U
22,1839663,241753.0,337.0,-178.0,-37.0,-105.0,-828.0,-484.0,-6.6,-1.9,9.3,U
23,1839693,241759.0,340.0,-178.0,-45.0,-155.0,-903.0,-421.0,3.5,-3.9,3.0,U
24,1839752,241765.0,333.0,-172.0,-45.0,-129.0,-919.0,-415.0,2.1,-1.8,0.6,U
25,1839813,241771.0,328.0,-175.0,-49.0,-101.0,-909.0,-444.0,3.8,-1.4,-1.4,U
26,1839843,241778.0,334.0,-172.0,-42.0,-109.0,-917.0,-433.0,0.0,2.6,2.3,U
27,1839903,241784.0,339.0,-180.0,-48.0,-80.0,-909.0,-389.0,2.8,1.4,1.6,U
28,1839963,241790.0,339.0,-184.0,-55.0,-82.0,-917.0,-375.0,-0.8,-0.4,-0.7,U
29,1839992,241796.0,331.0,-175.0,-55.0,-73.0,-904.0,-407.0,-5.6,2.1,6.5,U
30,1840052,241803.0,333.0,-175.0,-45.0,-161.0,-933.0,-394.0,-2.1,8.8,7.9,U
31,1840113,241809.0,331.0,-172.0,-43.0,-132.0,-915.0,-412.0,-2.8,2.3,2.9,U
32,1840142,241815.0,328.0,-168.0,-49.0,-74.0,-911.0,-413.0,2.4,2.3,-1.5,U
33,1840202,241821.0,328.0,-168.0,-49.0,-73.0,-900.0,-412.0,-2.3,4.4,1.2,U
34,1840263,241828.0,325.0,-169.0,-48.0,-101.0,-909.0,-409.0,-1.2,-0.2,1.1,U
35,1840292,241834.0,331.0,-168.0,-51.0,-85.0,-895.0,-402.0,0.0,3.5,1.9,U
36,1840383,241840.0,334.0,-171.0,-49.0,-93.0,-896.0,-428.0,-0.1,3.8,0.7,U
37,1840413,241846.0,336.0,-172.0,-48.0,-83.0,-885.0,-393.0,1.1,1.8,0.0,U
38,1840442,241853.0,334.0,-174.0,-46.0,-87.0,-850.0,-381.0,3.0,-2.4,-0.7,U
1,1160841,201686.0,-264.0,-444.0,-108.0,68.0,-176.0,918.0,1.1,2.7,-4.4,U
2,1160979,201692.0,-271.0,-433.0,-106.0,45.0,-178.0,795.0,-6.5,-2.0,3.2,U
3,1160979,201698.0,-271.0,-433.0,-106.0,45.0,-178.0,795.0,16.1,13.0,9.3,U
4,1161005,201705.0,-262.0,-445.0,-94.0,-38.0,-169.0,913.0,31.2,-26.3,9.4,U
5,1161111,201711.0,-273.0,-447.0,-90.0,-12.0,-166.0,966.0,7.4,-1.3,2.8,U
6,1161132,201717.0,-271.0,-451.0,-90.0,77.0,-165.0,955.0,2.1,-7.5,0.3,U
7,1161143,201723.0,-270.0,-445.0,-96.0,-15.0,-171.0,943.0,8.3,4.9,2.1,U
8,1161200,201730.0,-276.0,-450.0,-91.0,9.0,-143.0,1026.0,10.5,-3.2,1.1,U
9,1161260,201736.0,-270.0,-442.0,-81.0,23.0,-124.0,1020.0,8.3,-1.4,-0.3,U
10,1161290,201742.0,-270.0,-442.0,-81.0,23.0,-124.0,1020.0,3.3,-1.2,0.1,U
11,1161350,201748.0,-282.0,-447.0,-91.0,73.0,-116.0,989.0,4.2,-1.9,4.5,U
12,1161411,201755.0,-273.0,-442.0,-88.0,62.0,-116.0,1009.0,2.3,-2.8,5.8,U
13,1161440,201761.0,-276.0,-451.0,-90.0,35.0,-121.0,1019.0,1.5,-1.6,4.7,U
14,1161501,201767.0,-270.0,-445.0,-91.0,36.0,-124.0,978.0,-3.0,0.2,4.2,U
15,1161561,201773.0,-280.0,-450.0,-93.0,34.0,-122.0,995.0,1.8,0.2,3.2,U
16,1161590,201780.0,-273.0,-450.0,-81.0,48.0,-112.0,1008.0,0.1,-0.8,2.6,U
17,1161650,201786.0,-274.0,-441.0,-91.0,26.0,-120.0,987.0,1.0,-0.6,3.0,U
18,1161712,201792.0,-277.0,-448.0,-88.0,26.0,-123.0,967.0,1.4,-3.8,3.9,U
19,1161740,201798.0,-276.0,-451.0,-90.0,60.0,-119.0,976.0,5.8,-9.9,3.7,U
20,1161800,201805.0,-274.0,-454.0,-82.0,77.0,-111.0,987.0,9.9,-7.4,2.7,U
21,1161861,201811.0,-270.0,-453.0,-78.0,77.0,-111.0,987.0,7.9,-5.3,2.0,U
22,1161890,201817.0,-268.0,-451.0,-78.0,80.0,-104.0,1003.0,1.6,4.7,1.5,U
23,1161951,201823.0,-265.0,-453.0,-87.0,71.0,-107.0,997.0,5.6,2.5,3.3,U
24,1162013,201830.0,-273.0,-450.0,-76.0,65.0,-94.0,1039.0,4.9,-1.1,1.4,U
25,1162041,201836.0,-274.0,-453.0,-79.0,74.0,-90.0,994.0,0.1,5.2,1.6,U
26,1162102,201842.0,-282.0,-456.0,-72.0,67.0,-84.0,1036.0,3.3,2.5,2.3,U
27,1162161,201848.0,-279.0,-442.0,-79.0,60.0,-82.0,1029.0,1.8,4.8,2.1,U
28,1162190,201855.0,-279.0,-453.0,-76.0,65.0,-73.0,1043.0,0.7,4.2,2.5,U
29,1162251,201861.0,-273.0,-460.0,-85.0,49.0,-77.0,1056.0,1.8,3.0,2.8,U
30,1162312,201867.0,-276.0,-456.0,-79.0,46.0,-75.0,1034.0,1.6,2.3,1.8,U
31,1162344,201873.0,-276.0,-456.0,-79.0,28.0,-79.0,1004.0,-0.3,2.1,1.8,U
32,1162401,201880.0,-282.0,-450.0,-75.0,51.0,-71.0,1014.0,0.5,-2.0,1.6,U
33,1162492,201886.0,-280.0,-450.0,-82.0,28.0,-77.0,985.0,-1.1,-0.8,2.5,U
34,1162506,201892.0,-283.0,-450.0,-81.0,26.0,-76.0,968.0,-0.5,0.1,3.7,U
35,1162551,201898.0,-271.0,-453.0,-81.0,24.0,-94.0,932.0,-2.5,1.1,6.0,U
36,1162611,201905.0,-271.0,-453.0,-81.0,24.0,-94.0,932.0,-3.0,-4.5,10.7,U
37,1162640,201911.0,-276.0,-453.0,-73.0,46.0,-112.0,881.0,1.1,-4.0,16.8,U
38,1162704,201917.0,-264.0,-459.0,-79.0,44.0,-100.0,943.0,-4.9,-4.9,15.1,U
39,1162763,201923.0,-250.0,-453.0,-82.0,203.0,-99.0,885.0,-8.6,-14.7,37.2,U
40,1162790,201930.0,-231.0,-463.0,-61.0,61.0,-130.0,831.0,9.8,-26.2,43.4,U
41,1162851,201936.0,-220.0,-468.0,-58.0,226.0,-75.0,864.0,21.2,-31.3,33.6,U
1,1862792,244646.0,238.0,-229.0,-327.0,57.0,-1093.0,73.0,3.1,-3.9,-6.8,U
2,1862853,244653.0,241.0,-235.0,-325.0,21.0,-1089.0,120.0,-3.4,0.0,0.5,U
3,1862913,244659.0,237.0,-225.0,-328.0,30.0,-1120.0,59.0,-9.4,8.6,2.8,U
4,1862942,244665.0,250.0,-234.0,-318.0,87.0,-1041.0,133.0,-11.8,-2.1,12.5,U
5,1863003,244671.0,247.0,-235.0,-309.0,45.0,-1023.0,87.0,-22.0,-1.3,14.9,U
6,1863063,244678.0,249.0,-219.0,-298.0,11.0,-1002.0,41.0,-24.0,-6.9,12.8,U
7,1863092,244684.0,258.0,-220.0,-291.0,-16.0,-997.0,30.0,-11.4,-0.7,14.7,U
8,1863153,244690.0,259.0,-219.0,-292.0,-34.0,-1009.0,57.0,-13.0,6.6,14.3,U
9,1863213,244696.0,265.0,-213.0,-283.0,-93.0,-1014.0,45.0,-21.0,0.4,7.7,U
10,1863243,244703.0,270.0,-217.0,-285.0,-45.0,-983.0,-13.0,-11.2,2.8,3.9,U
11,1863303,244709.0,268.0,-210.0,-282.0,-79.0,-1015.0,40.0,-2.4,-3.3,-2.8,U
12,1863363,244715.0,280.0,-228.0,-274.0,0.0,-977.0,-20.0,-10.0,-8.6,-14.6,U
13,1863392,244721.0,273.0,-213.0,-274.0,-80.0,-1073.0,82.0,-14.8,18.4,12.5,U
14,1863453,244728.0,280.0,-222.0,-265.0,-40.0,-1020.0,-126.0,-7.7,-2.8,-2.6,U
15,1863513,244734.0,283.0,-220.0,-268.0,-1.0,-1051.0,66.0,6.9,13.5,9.4,U
16,1863542,244740.0,277.0,-205.0,-256.0,-72.0,-1011.0,-42.0,-21.2,8.6,13.3,U
17,1863603,244746.0,286.0,-204.0,-243.0,-82.0,-1044.0,-20.0,-7.0,9.3,9.8,U
18,1863663,244753.0,291.0,-201.0,-253.0,12.0,-988.0,-22.0,-19.1,2.8,7.7,U
19,1863693,244759.0,286.0,-201.0,-247.0,-127.0,-1018.0,-45.0,-27.3,5.3,6.2,U
20,1863753,244765.0,300.0,-198.0,-226.0,7.0,-997.0,-42.0,-17.9,-2.5,-3.9,U
21,1863813,244771.0,306.0,-205.0,-220.0,-106.0,-967.0,-129.0,-36.3,8.2,8.6,U
22,1863842,244778.0,303.0,-193.0,-210.0,-80.0,-1006.0,-94.0,-21.1,4.2,-6.1,U
23,1863903,244784.0,307.0,-201.0,-193.0,-55.0,-968.0,-118.0,-33.8,2.8,-2.3,U
24,1863962,244790.0,315.0,-204.0,-195.0,-96.0,-964.0,-199.0,-29.9,7.4,1.1,U
25,1863992,244796.0,315.0,-207.0,-180.0,12.0,-933.0,-185.0,-16.5,-2.1,-8.0,U
26,1864052,244803.0,321.0,-199.0,-174.0,-33.0,-944.0,-201.0,-18.4,1.0,0.2,U
27,1864113,244809.0,322.0,-199.0,-172.0,-25.0,-958.0,-196.0,-11.9,-5.5,3.8,U
28,1864142,244815.0,325.0,-204.0,-157.0,-57.0,-962.0,-222.0,-9.7,-3.4,11.2,U
29,1864202,244821.0,328.0,-202.0,-162.0,-52.0,-972.0,-192.0,-8.6,-0.2,10.0,U
30,1864263,244828.0,321.0,-195.0,-163.0,-93.0,-985.0,-254.0,-7.9,-5.8,10.0,U
31,1864292,244834.0,321.0,-195.0,-163.0,-111.0,-1003.0,-245.0,-8.3,0.9,6.2,U
32,1864353,244840.0,333.0,-186.0,-156.0,-77.0,-997.0,-224.0,-13.3,2.3,6.3,U
33,1864413,244846.0,327.0,-181.0,-151.0,-105.0,-1001.0,-225.0,-16.3,2.5,8.1,U
34,1864445,244853.0,327.0,-181.0,-151.0,-88.0,-996.0,-248.0,-19.0,6.8,14.9,U
35,1864502,244859.0,334.0,-174.0,-129.0,-214.0,-1003.0,-296.0,-27.3,21.7,9.0,U
36,1864562,244865.0,333.0,-172.0,-124.0,-102.0,-900.0,-293.0,-14.4,7.1,-4.6,U
37,1864593,244871.0,339.0,-178.0,-111.0,-75.0,-887.0,-217.0,-15.5,8.1,2.5,U
38,1864652,244878.0,343.0,-178.0,-94.0,-37.0,-846.0,-303.0,-16.7,6.1,3.2,U
39,1864713,244884.0,348.0,-178.0,-96.0,-88.0,-849.0,-318.0,-10.9,12.3,14.0,U
40,1864742,244890.0,342.0,-172.0,-97.0,-106.0,-841.0,-387.0,-2.0,-8.8,1.8,U
41,1864803,244896.0,342.0,-165.0,-90.0,-87.0,-852.0,-329.0,8.3,-7.8,8.4,U
42,1864863,244903.0,345.0,-169.0,-96.0,-130.0,-864.0,-338.0,-0.5,-3.1,7.2,U
43,1864892,244909.0,333.0,-168.0,-102.0,-159.0,-881.0,-312.0,2.2,-5.6,9.9,U
44,1864952,244915.0,342.0,-163.0,-103.0,-200.0,-901.0,-277.0,-2.5,-2.3,8.4,U
45,1865042,244921.0,336.0,-151.0,-106.0,-192.0,-909.0,-325.0,-4.0,1.8,8.9,U
46,1865062,244928.0,328.0,-150.0,-100.0,-207.0,-912.0,-328.0,-0.2,1.1,7.3,U
47,1865102,244934.0,330.0,-151.0,-106.0,-209.0,-913.0,-357.0,4.9,-2.5,-1.1,U
48,1865163,244940.0,331.0,-147.0,-112.0,-167.0,-917.0,-309.0,12.3,-6.9,-4.9,U
49,1865192,244946.0,333.0,-157.0,-114.0,-142.0,-960.0,-234.0,10.0,7.9,2.3,U
50,1865252,244953.0,333.0,-157.0,-114.0,-139.0,-960.0,-267.0,2.9,-0.4,-1.7,U
51,1865312,244959.0,330.0,-147.0,-115.0,-174.0,-978.0,-270.0,-0.9,-0.7,-1.0,U
52,1865342,244965.0,346.0,-150.0,-120.0,-149.0,-975.0,-282.0,-0.4,2.5,-5.1,U
53,1865402,244971.0,333.0,-159.0,-112.0,-154.0,-970.0,-296.0,-2.3,3.0,-2.3,U
1,20084,12910.0,-247.0,-451.0,-90.0,-8.0,-125.0,956.0,17.4,-23.4,0.4,U
2,20145,12916.0,-247.0,-451.0,-90.0,8.0,-108.0,1016.0,17.4,-23.4,0.4,U
3,20206,12922.0,-253.0,-453.0,-75.0,78.0,-61.0,1058.0,3.1,-5.5,-8.9,U
4,20235,12928.0,-255.0,-463.0,-72.0,52.0,-83.0,928.0,8.6,-6.3,-8.1,U
5,20295,12935.0,-259.0,-454.0,-70.0,76.0,-57.0,1027.0,6.0,-9.6,-8.0,U
6,20356,12941.0,-267.0,-457.0,-67.0,108.0,-67.0,1000.0,-6.0,1.4,-7.7,U
7,20384,12947.0,-270.0,-456.0,-67.0,82.0,-73.0,933.0,-3.7,-5.1,-3.7,U
8,20446,12953.0,-264.0,-459.0,-73.0,123.0,-71.0,933.0,-8.1,-1.6,-1.1,U
9,20506,12960.0,-264.0,-466.0,-70.0,145.0,-96.0,843.0,-0.8,-8.5,5.1,U
10,20535,12966.0,-274.0,-459.0,-72.0,66.0,-95.0,958.0,7.2,-4.8,4.9,U
11,20595,12972.0,-264.0,-450.0,-72.0,80.0,-98.0,944.0,-1.9,2.6,3.5,U
12,20656,12978.0,-271.0,-456.0,-70.0,96.0,-90.0,943.0,2.0,4.1,1.1,U
13,20684,12985.0,-268.0,-457.0,-70.0,86.0,-85.0,1020.0,1.6,5.9,2.7,U
14,20746,12991.0,-265.0,-448.0,-66.0,59.0,-74.0,992.0,3.5,2.3,4.2,U
15,20807,12997.0,-264.0,-460.0,-67.0,82.0,-53.0,1030.0,13.1,-8.4,5.8,U
16,20838,13003.0,-264.0,-457.0,-66.0,125.0,-41.0,1116.0,1.9,0.0,-0.7,U
17,20895,13010.0,-268.0,-453.0,-78.0,111.0,-73.0,983.0,-5.2,1.4,2.8,U
18,20956,13016.0,-261.0,-462.0,-70.0,91.0,-72.0,1050.0,1.1,-0.7,2.2,U
19,20985,13022.0,-270.0,-456.0,-78.0,73.0,-69.0,1034.0,0.4,0.9,2.1,U
20,21045,13028.0,-264.0,-456.0,-72.0,106.0,-65.0,1011.0,-4.7,1.2,2.5,U
21,21106,13035.0,-261.0,-459.0,-79.0,113.0,-72.0,990.0,-0.4,-1.3,2.8,U
22,21134,13041.0,-264.0,-459.0,-72.0,117.0,-74.0,995.0,-1.1,1.5,2.9,U
23,21195,13047.0,-268.0,-457.0,-73.0,97.0,-80.0,994.0,2.5,1.5,2.8,U
24,21256,13053.0,-258.0,-457.0,-72.0,88.0,-80.0,1017.0,2.0,0.6,3.1,U
25,21284,13060.0,-267.0,-451.0,-69.0,78.0,-70.0,1027.0,1.6,-0.1,1.1,U
26,21345,13066.0,-259.0,-460.0,-73.0,81.0,-66.0,1016.0,0.0,0.2,0.7,U
27,21404,13072.0,-270.0,-460.0,-69.0,99.0,-68.0,998.0,-0.9,-0.7,1.5,U
28,21435,13078.0,-267.0,-459.0,-73.0,96.0,-71.0,989.0,2.5,0.4,1.4,U
29,21494,13085.0,-267.0,-456.0,-67.0,118.0,-66.0,1005.0,2.5,0.4,1.4,U
30,21555,13091.0,-267.0,-456.0,-67.0,106.0,-72.0,1018.0,0.8,-1.0,1.9,U
31,21584,13097.0,-262.0,-453.0,-67.0,89.0,-78.0,998.0,-1.4,3.7,1.5,U
32,21646,13103.0,-262.0,-451.0,-75.0,80.0,-70.0,1034.0,-1.3,2.9,0.7,U
33,21706,13110.0,-268.0,-454.0,-78.0,91.0,-77.0,972.0,-5.3,7.0,1.6,U
34,21735,13116.0,-268.0,-454.0,-78.0,81.0,-76.0,1039.0,2.0,2.3,2.1,U
35,21795,13122.0,-259.0,-453.0,-79.0,86.0,-64.0,1031.0,-1.6,3.7,0.7,U
36,21856,13128.0,-262.0,-448.0,-81.0,59.0,-74.0,993.0,2.9,3.0,2.1,U
37,21884,13135.0,-259.0,-453.0,-79.0,56.0,-65.0,1039.0,4.3,0.6,1.8,U
38,21946,13141.0,-276.0,-454.0,-79.0,77.0,-60.0,1030.0,1.8,0.0,2.3,U
39,22005,13147.0,-267.0,-444.0,-84.0,70.0,-72.0,1001.0,0.6,0.0,3.3,U
40,22035,13153.0,-261.0,-453.0,-81.0,73.0,-76.0,1012.0,1.1,1.0,2.3,U
41,22095,13160.0,-270.0,-453.0,-87.0,73.0,-75.0,996.0,-0.7,0.0,3.1,U
42,22156,13166.0,-262.0,-457.0,-85.0,54.0,-75.0,1005.0,0.4,0.6,2.3,U
43,22184,13172.0,-264.0,-456.0,-84.0,67.0,-69.0,1006.0,0.6,1.6,1.8,U
44,22246,13178.0,-264.0,-456.0,-75.0,75.0,-65.0,1025.0,1.7,0.6,1.0,U
45,22306,13185.0,-265.0,-453.0,-85.0,77.0,-61.0,1000.0,0.3,0.8,2.1,U
46,22334,13191.0,-267.0,-459.0,-79.0,66.0,-61.0,995.0,0.3,0.8,2.1,U
47,22395,13197.0,-270.0,-447.0,-84.0,92.0,-44.0,992.0,1.8,-1.4,5.0,U
48,22455,13203.0,-264.0,-456.0,-81.0,78.0,-31.0,1017.0,1.1,0.4,6.9,U
49,22484,13210.0,-264.0,-454.0,-85.0,98.0,-24.0,988.0,1.2,-1.3,12.1,U
50,22546,13216.0,-262.0,-450.0,-82.0,156.0,7.0,1002.0,2.5,-4.1,18.1,U
51,22607,13222.0,-246.0,-453.0,-76.0,223.0,34.0,1035.0,5.9,-7.6,29.4,U
52,22638,13228.0,-240.0,-469.0,-81.0,245.0,58.0,1074.0,0.7,-8.1,43.6,U
53,22695,13235.0,-214.0,-463.0,-70.0,283.0,72.0,1057.0,0.7,-8.1,43.6,U
54,22756,13241.0,-177.0,-456.0,-79.0,285.0,31.0,1089.0,-15.1,0.7,76.5,U
55,22784,13247.0,-154.0,-460.0,-79.0,206.0,-28.0,976.0,-10.1,-1.8,119.7,U
2,1895462,248728.0,328.0,-174.0,-180.0,-74.0,-922.0,-181.0,12.1,-5.6,-3.3,U
3,1895492,248734.0,337.0,-175.0,-187.0,-3.0,-803.0,-214.0,24.0,-11.7,-3.1,U
4,1895552,248740.0,327.0,-186.0,-204.0,-3.0,-803.0,-214.0,52.5,-25.7,5.0,U
5,1895612,248746.0,312.0,-184.0,-246.0,422.0,-201.0,-384.0,111.4,-59.9,37.6,U
6,1904169,249815.0,256.0,-216.0,-315.0,-1.0,-1108.0,-4.0,12.6,3.5,2.8,U
7,1904192,249821.0,259.0,-220.0,-310.0,-4.0,-1152.0,37.0,-11.1,1.4,-8.6,U
8,1904252,249828.0,265.0,-223.0,-306.0,55.0,-1191.0,9.0,-29.8,0.9,-8.5,U
9,1904313,249834.0,261.0,-225.0,-292.0,-8.0,-1190.0,-159.0,17.5,-2.4,14.4,U
10,1904342,249840.0,243.0,-226.0,-309.0,43.0,-1169.0,137.0,36.6,1.7,21.7,U
11,1904403,249846.0,250.0,-204.0,-310.0,-89.0,-1187.0,169.0,-11.2,6.5,28.6,U
12,1904493,249853.0,261.0,-207.0,-294.0,-78.0,-1076.0,-81.0,-51.4,10.4,13.7,U
13,1904494,249859.0,277.0,-199.0,-286.0,-78.0,-1076.0,-81.0,-30.2,-6.5,11.5,U
14,1904552,249865.0,279.0,-195.0,-274.0,-87.0,-1062.0,38.0,-7.2,1.1,9.1,U
15,1904612,249871.0,274.0,-198.0,-268.0,-45.0,-1039.0,92.0,-9.0,-3.5,4.5,U
16,1904642,249878.0,285.0,-187.0,-247.0,46.0,-935.0,42.0,-42.2,0.0,17.4,U
17,1904703,249884.0,298.0,-181.0,-244.0,-213.0,-1017.0,-105.0,-47.2,12.3,30.3,U
18,1904763,249890.0,295.0,-180.0,-219.0,-115.0,-985.0,-149.0,-49.3,18.9,6.4,U
19,1904792,249896.0,310.0,-177.0,-193.0,-162.0,-1014.0,-109.0,-48.6,24.8,3.3,U
20,1904853,249903.0,319.0,-183.0,-180.0,-85.0,-961.0,-121.0,-36.6,10.0,-9.3,U
21,1904913,249909.0,325.0,-168.0,-162.0,-134.0,-949.0,-96.0,-43.2,8.6,-3.9,U
22,1904942,249915.0,333.0,-181.0,-148.0,-56.0,-860.0,-132.0,-26.6,5.1,-19.9,U
23,1905002,249921.0,345.0,-171.0,-136.0,-47.0,-770.0,-163.0,-35.5,-1.4,-17.6,U
24,1905062,249928.0,343.0,-189.0,-117.0,-30.0,-704.0,-222.0,-38.9,2.8,-14.9,U
25,1905092,249934.0,355.0,-193.0,-106.0,29.0,-694.0,-257.0,-27.7,2.3,-0.7,U
26,1905152,249940.0,355.0,-192.0,-90.0,-68.0,-751.0,-389.0,-21.0,2.1,2.8,U
27,1905212,249946.0,349.0,-193.0,-87.0,15.0,-790.0,-356.0,-4.9,-3.9,2.5,U
28,1905242,249953.0,351.0,-192.0,-87.0,-108.0,-861.0,-412.0,-1.9,-6.3,4.2,U
29,1905302,249959.0,355.0,-196.0,-85.0,-16.0,-838.0,-331.0,-3.4,-5.5,4.7,U
30,1905363,249965.0,351.0,-190.0,-82.0,-89.0,-876.0,-363.0,-0.9,-8.8,8.4,U
31,1905392,249971.0,345.0,-184.0,-88.0,-133.0,-872.0,-353.0,-4.2,-6.5,8.4,U
32,1905452,249978.0,355.0,-187.0,-91.0,-147.0,-898.0,-362.0,-2.0,-4.9,6.9,U
33,1905512,249984.0,348.0,-180.0,-99.0,-132.0,-923.0,-346.0,4.3,-2.4,4.4,U
34,1905542,249990.0,343.0,-171.0,-93.0,-172.0,-963.0,-375.0,7.4,-0.1,2.3,U
35,1905602,249996.0,345.0,-172.0,-108.0,-107.0,-960.0,-332.0,16.3,5.1,-3.2,U
36,1905663,250003.0,345.0,-180.0,-108.0,-112.0,-976.0,-302.0,10.8,2.9,1.4,U
37,1905692,250009.0,343.0,-177.0,-108.0,-103.0,-967.0,-284.0,4.7,1.4,-0.8,U
38,1905752,250015.0,346.0,-177.0,-112.0,-66.0,-961.0,-256.0,-2.1,-0.2,-0.3,U
39,1905812,250021.0,354.0,-177.0,-115.0,-89.0,-951.0,-301.0,-4.9,-0.4,2.3,U
40,1905843,250028.0,343.0,-181.0,-106.0,-98.0,-949.0,-299.0,-4.0,2.5,0.8,U
41,1905902,250034.0,346.0,-174.0,-114.0,-89.0,-943.0,-296.0,-2.5,2.5,2.8,U
42,1905963,250040.0,343.0,-181.0,-114.0,-101.0,-935.0,-314.0,-1.3,6.0,5.0,U
43,1905992,250046.0,343.0,-168.0,-112.0,-84.0,-919.0,-315.0,2.5,-2.3,-0.2,U
44,1906052,250053.0,342.0,-171.0,-108.0,-123.0,-930.0,-328.0,1.9,-0.9,2.0,U
45,1906113,250059.0,348.0,-172.0,-115.0,-110.0,-922.0,-308.0,-3.1,-0.4,3.0,U
46,1906142,250065.0,340.0,-166.0,-112.0,-116.0,-910.0,-319.0,-1.0,-2.8,3.9,U
47,1906202,250071.0,340.0,-166.0,-118.0,-114.0,-880.0,-351.0,9.8,-5.3,1.0,U
48,1906263,250078.0,339.0,-171.0,-124.0,-67.0,-812.0,-300.0,28.5,-0.2,2.5,U
49,1906292,250084.0,328.0,-163.0,-151.0,47.0,-568.0,-361.0,50.3,-0.4,11.6,U
1,71746,19366.0,-154.0,-382.0,-171.0,-226.0,-194.0,976.0,7.4,1.2,-2.9,U
2,71775,19372.0,-145.0,-385.0,-169.0,-206.0,-160.0,998.0,10.7,-0.7,-1.1,U
3,71836,19378.0,-157.0,-376.0,-166.0,-186.0,-141.0,969.0,5.0,0.5,2.2,U
4,71895,19385.0,-163.0,-388.0,-160.0,-179.0,-136.0,1010.0,4.9,-2.3,4.0,U
5,71955,19391.0,-165.0,-382.0,-169.0,-209.0,-146.0,910.0,-3.6,2.7,6.8,U
6,71984,19397.0,-157.0,-382.0,-172.0,-185.0,-122.0,907.0,6.8,-10.1,8.9,U
7,72045,19403.0,-157.0,-382.0,-172.0,-203.0,-115.0,874.0,6.8,-10.1,8.9,U
8,72075,19410.0,-159.0,-396.0,-165.0,-251.0,-123.0,596.0,5.7,-23.2,24.1,U
9,72135,19416.0,-156.0,-396.0,-148.0,-177.0,-94.0,788.0,31.2,-48.3,18.4,U
10,72195,19422.0,-166.0,-415.0,-127.0,-165.0,-160.0,942.0,7.7,-43.2,9.6,U
11,72224,19428.0,-166.0,-415.0,-127.0,-127.0,-145.0,713.0,7.7,-43.2,9.6,U
12,72285,19435.0,-165.0,-415.0,-130.0,19.0,-115.0,1103.0,-5.8,14.3,-11.8,U
13,72346,19441.0,-156.0,-415.0,-139.0,-106.0,-180.0,804.0,-44.3,35.4,-1.1,U
14,72375,19447.0,-135.0,-411.0,-144.0,-27.0,-208.0,895.0,-6.3,2.0,15.8,U
15,72435,19453.0,-135.0,-405.0,-126.0,-331.0,-202.0,1063.0,-2.8,-42.0,35.9,U
16,78736,20241.0,-135.0,-405.0,-126.0,-393.0,-202.0,784.0,-2.8,-42.0,35.9,U
17,78796,20247.0,-289.0,-427.0,-126.0,-95.0,-252.0,-113.0,-55.2,-46.9,13.3,U
18,78824,20253.0,-291.0,-435.0,-117.0,90.0,-104.0,705.0,16.8,-28.0,4.1,U
19,78886,20260.0,-289.0,-432.0,-114.0,255.0,-77.0,549.0,-15.3,5.4,7.9,U
20,78946,20266.0,-280.0,-429.0,-117.0,142.0,-73.0,879.0,18.3,4.2,14.6,U
21,78975,20272.0,-288.0,-429.0,-111.0,116.0,-55.0,1018.0,6.3,10.0,8.6,U
22,79036,20278.0,-280.0,-421.0,-117.0,83.0,-100.0,1082.0,-8.0,19.6,16.8,U
23,79096,20285.0,-280.0,-427.0,-118.0,-65.0,-205.0,1029.0,-11.3,9.4,14.7,U
24,79128,20291.0,-268.0,-426.0,-120.0,-51.0,-214.0,1081.0,-6.6,17.0,3.9,U
25,79186,20297.0,-264.0,-418.0,-135.0,-63.0,-244.0,986.0,-2.8,2.8,8.2,U
26,79245,20303.0,-268.0,-420.0,-133.0,-112.0,-248.0,1060.0,-2.8,2.8,8.2,U
27,79276,20310.0,-267.0,-408.0,-127.0,-79.0,-227.0,996.0,-5.3,3.0,1.4,U
28,79336,20316.0,-265.0,-418.0,-133.0,-63.0,-207.0,1013.0,-1.3,-4.5,1.5,U
29,79396,20322.0,-262.0,-423.0,-133.0,-8.0,-189.0,1010.0,-8.6,-1.5,2.7,U
30,79424,20328.0,-262.0,-423.0,-133.0,-81.0,-193.0,986.0,-7.5,-7.6,3.4,U
31,79485,20335.0,-265.0,-423.0,-129.0,33.0,-191.0,940.0,-9.0,-0.9,-0.9,U
32,79546,20341.0,-259.0,-421.0,-124.0,7.0,-207.0,968.0,-5.0,-2.7,3.6,U
33,79575,20347.0,-249.0,-418.0,-124.0,14.0,-222.0,918.0,1.1,2.8,5.1,U
34,79636,20353.0,-250.0,-432.0,-132.0,-8.0,-210.0,966.0,4.4,6.3,5.3,U
35,79696,20360.0,-258.0,-432.0,-141.0,7.0,-208.0,962.0,1.6,10.1,6.5,U
36,79725,20366.0,-255.0,-415.0,-139.0,-10.0,-212.0,988.0,1.6,9.8,12.0,U
37,79786,20372.0,-250.0,-411.0,-136.0,-86.0,-215.0,973.0,2.0,11.8,10.5,U
38,79846,20378.0,-255.0,-418.0,-145.0,-64.0,-198.0,1040.0,2.0,8.1,7.9,U
39,79875,20385.0,-255.0,-418.0,-145.0,-92.0,-205.0,1040.0,-0.2,5.1,8.2,U
